,Rk,Team,FG%,FT%,3PM,REB,AST,STL,BLK,TO,PTS,GP,MOVES,date,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1
3095,1,,0.4794,0.7762,348,1089,659,202,145,319,3013,184.0,5.0,2021-01-26,2652.0,157.0,0.0,,,,,,
449,2,,0.5025,0.7909,295,1277,528,164,161,332,3044,201.0,9.0,2021-01-26,1.0,,,,,,,,
3096,2,,0.5025,0.7909,295,1277,528,164,161,332,3044,201.0,9.0,2021-01-26,399.0,1.0,,,,,,,
3097,2,,0.5025,0.7909,295,1277,528,164,161,332,3044,201.0,9.0,2021-01-26,2653.0,349.0,1.0,,,,,,
155,3,,0.4615,0.7398,422,1145,653,214,126,345,3006,210.0,18.0,2021-01-26,2.0,,,,,,,,
3098,3,,0.4615,0.7398,422,1145,653,214,126,345,3006,210.0,18.0,2021-01-26,140.0,2.0,,,,,,,
3099,3,,0.4615,0.7398,422,1145,653,214,126,345,3006,210.0,18.0,2021-01-26,2654.0,125.0,2.0,,,,,,
281,4,,0.4939,0.7368,246,1313,752,208,129,456,3055,194.0,10.0,2021-01-26,3.0,,,,,,,,
3100,4,,0.4939,0.7368,246,1313,752,208,129,456,3055,194.0,10.0,2021-01-26,251.0,3.0,,,,,,,
3101,4,,0.4939,0.7368,246,1313,752,208,129,456,3055,194.0,10.0,2021-01-26,2655.0,221.0,3.0,,,,,,
365,5,,0.4594,0.7784,353,1121,797,173,76,394,3288,197.0,5.0,2021-01-26,4.0,,,,,,,,
3102,5,,0.4594,0.7784,353,1121,797,173,76,394,3288,197.0,5.0,2021-01-26,325.0,4.0,,,,,,,
3103,5,,0.4594,0.7784,353,1121,797,173,76,394,3288,197.0,5.0,2021-01-26,2656.0,285.0,4.0,,,,,,
239,6,,0.4586,0.7429,344,1067,524,167,159,336,3051,194.0,9.0,2021-01-26,6.0,,,,,,,,
323,6,,0.4544,0.7861,323,1041,693,172,133,346,2884,193.0,13.0,2021-01-26,5.0,,,,,,,,
3104,6,,0.4586,0.7429,344,1067,524,167,159,336,3051,194.0,9.0,2021-01-26,214.0,6.0,,,,,,,
3105,6,,0.4544,0.7861,323,1041,693,172,133,346,2884,193.0,13.0,2021-01-26,288.0,5.0,,,,,,,
3106,6,,0.4586,0.7429,344,1067,524,167,159,336,3051,194.0,9.0,2021-01-26,2657.0,189.0,6.0,,,,,,
3107,6,,0.4544,0.7861,323,1041,693,172,133,346,2884,193.0,13.0,2021-01-26,2658.0,253.0,5.0,,,,,,
533,8,,0.461,0.7952,317,1041,633,179,90,439,3050,186.0,14.0,2021-01-26,7.0,,,,,,,,
3108,8,,0.461,0.7952,317,1041,633,179,90,439,3050,186.0,14.0,2021-01-26,473.0,7.0,,,,,,,
3109,8,,0.461,0.7952,317,1041,633,179,90,439,3050,186.0,14.0,2021-01-26,2659.0,413.0,7.0,,,,,,
113,9,,0.4577,0.7833,250,1158,630,148,125,346,2747,182.0,10.0,2021-01-26,8.0,,,,,,,,
3110,9,,0.4577,0.7833,250,1158,630,148,125,346,2747,182.0,10.0,2021-01-26,103.0,8.0,,,,,,,
3111,9,,0.4577,0.7833,250,1158,630,148,125,346,2747,182.0,10.0,2021-01-26,2660.0,93.0,8.0,,,,,,
407,10,,0.4601,0.787,254,897,578,165,111,291,2478,177.0,3.0,2021-01-26,9.0,,,,,,,,
3112,10,,0.4601,0.787,254,897,578,165,111,291,2478,177.0,3.0,2021-01-26,362.0,9.0,,,,,,,
3113,10,,0.4601,0.787,254,897,578,165,111,291,2478,177.0,3.0,2021-01-26,2661.0,317.0,9.0,,,,,,
71,11,,0.439,0.7692,293,1064,681,180,102,347,2597,187.0,5.0,2021-01-26,10.0,,,,,,,,
3114,11,,0.439,0.7692,293,1064,681,180,102,347,2597,187.0,5.0,2021-01-26,66.0,10.0,,,,,,,
3115,11,,0.439,0.7692,293,1064,681,180,102,347,2597,187.0,5.0,2021-01-26,2662.0,61.0,10.0,,,,,,
29,12,,0.4793,0.7997,240,937,627,147,95,338,2547,172.0,7.0,2021-01-26,11.0,,,,,,,,
491,12,,0.4823,0.8114,233,881,575,123,95,312,2487,150.0,1.0,2021-01-26,12.0,,,,,,,,
3116,12,,0.4793,0.7997,240,937,627,147,95,338,2547,172.0,7.0,2021-01-26,29.0,11.0,,,,,,,
3117,12,,0.4823,0.8114,233,881,575,123,95,312,2487,150.0,1.0,2021-01-26,436.0,12.0,,,,,,,
3118,12,,0.4793,0.7997,240,937,627,147,95,338,2547,172.0,7.0,2021-01-26,2663.0,29.0,11.0,,,,,,
3119,12,,0.4823,0.8114,233,881,575,123,95,312,2487,150.0,1.0,2021-01-26,2664.0,381.0,12.0,,,,,,
450,1,,0.503,0.7932,297,1299,534,166,166,335,3086,204.0,10.0,2021-01-27,0.0,,,,,,,,
3120,1,,0.503,0.7932,297,1299,534,166,166,335,3086,204.0,10.0,2021-01-27,400.0,0.0,,,,,,,
3121,1,,0.503,0.7932,297,1299,534,166,166,335,3086,204.0,10.0,2021-01-27,2665.0,350.0,0.0,,,,,,
198,2,,0.4794,0.7762,348,1089,659,202,145,319,3013,184.0,5.0,2021-01-27,1.0,,,,,,,,
3122,2,,0.4794,0.7762,348,1089,659,202,145,319,3013,184.0,5.0,2021-01-27,178.0,1.0,,,,,,,
3123,2,,0.4794,0.7762,348,1089,659,202,145,319,3013,184.0,5.0,2021-01-27,2666.0,158.0,1.0,,,,,,
156,3,,0.4617,0.7321,423,1163,661,214,128,351,3032,212.0,18.0,2021-01-27,2.0,,,,,,,,
3124,3,,0.4617,0.7321,423,1163,661,214,128,351,3032,212.0,18.0,2021-01-27,141.0,2.0,,,,,,,
3125,3,,0.4617,0.7321,423,1163,661,214,128,351,3032,212.0,18.0,2021-01-27,2667.0,126.0,2.0,,,,,,
282,4,,0.4916,0.738,246,1322,755,209,129,459,3068,196.0,10.0,2021-01-27,3.0,,,,,,,,
3126,4,,0.4916,0.738,246,1322,755,209,129,459,3068,196.0,10.0,2021-01-27,252.0,3.0,,,,,,,
3127,4,,0.4916,0.738,246,1322,755,209,129,459,3068,196.0,10.0,2021-01-27,2668.0,222.0,3.0,,,,,,
366,5,,0.4581,0.7767,357,1131,801,173,79,400,3323,199.0,5.0,2021-01-27,4.0,,,,,,,,
3128,5,,0.4581,0.7767,357,1131,801,173,79,400,3323,199.0,5.0,2021-01-27,326.0,4.0,,,,,,,
3129,5,,0.4581,0.7767,357,1131,801,173,79,400,3323,199.0,5.0,2021-01-27,2669.0,286.0,4.0,,,,,,
324,6,,0.4546,0.7867,330,1059,700,177,134,349,2922,195.0,14.0,2021-01-27,5.0,,,,,,,,
3130,6,,0.4546,0.7867,330,1059,700,177,134,349,2922,195.0,14.0,2021-01-27,289.0,5.0,,,,,,,
3131,6,,0.4546,0.7867,330,1059,700,177,134,349,2922,195.0,14.0,2021-01-27,2670.0,254.0,5.0,,,,,,
240,7,,0.458,0.7465,348,1084,538,168,159,341,3102,198.0,11.0,2021-01-27,6.0,,,,,,,,
3132,7,,0.458,0.7465,348,1084,538,168,159,341,3102,198.0,11.0,2021-01-27,215.0,6.0,,,,,,,
3133,7,,0.458,0.7465,348,1084,538,168,159,341,3102,198.0,11.0,2021-01-27,2671.0,190.0,6.0,,,,,,
534,8,,0.4605,0.7952,318,1045,638,179,90,442,3055,187.0,14.0,2021-01-27,7.0,,,,,,,,
3134,8,,0.4605,0.7952,318,1045,638,179,90,442,3055,187.0,14.0,2021-01-27,474.0,7.0,,,,,,,
3135,8,,0.4605,0.7952,318,1045,638,179,90,442,3055,187.0,14.0,2021-01-27,2672.0,414.0,7.0,,,,,,
72,9,,0.4383,0.7698,299,1096,689,183,110,353,2645,191.0,5.0,2021-01-27,9.0,,,,,,,,
114,9,,0.4566,0.7801,256,1172,642,150,125,352,2797,185.0,10.0,2021-01-27,8.0,,,,,,,,
3136,9,,0.4383,0.7698,299,1096,689,183,110,353,2645,191.0,5.0,2021-01-27,67.0,9.0,,,,,,,
3137,9,,0.4566,0.7801,256,1172,642,150,125,352,2797,185.0,10.0,2021-01-27,104.0,8.0,,,,,,,
3138,9,,0.4383,0.7698,299,1096,689,183,110,353,2645,191.0,5.0,2021-01-27,2673.0,62.0,9.0,,,,,,
3139,9,,0.4566,0.7801,256,1172,642,150,125,352,2797,185.0,10.0,2021-01-27,2674.0,94.0,8.0,,,,,,
30,11,,0.4771,0.8049,243,957,635,148,96,346,2608,175.0,7.0,2021-01-27,10.0,,,,,,,,
408,11,,0.4601,0.787,254,897,578,165,111,291,2478,177.0,3.0,2021-01-27,11.0,,,,,,,,
492,11,,0.4809,0.8163,238,890,584,127,95,318,2540,153.0,1.0,2021-01-27,12.0,,,,,,,,
3140,11,,0.4771,0.8049,243,957,635,148,96,346,2608,175.0,7.0,2021-01-27,30.0,10.0,,,,,,,
3141,11,,0.4601,0.787,254,897,578,165,111,291,2478,177.0,3.0,2021-01-27,363.0,11.0,,,,,,,
3142,11,,0.4809,0.8163,238,890,584,127,95,318,2540,153.0,1.0,2021-01-27,437.0,12.0,,,,,,,
3143,11,,0.4771,0.8049,243,957,635,148,96,346,2608,175.0,7.0,2021-01-27,2675.0,30.0,10.0,,,,,,
3144,11,,0.4601,0.787,254,897,578,165,111,291,2478,177.0,3.0,2021-01-27,2676.0,318.0,11.0,,,,,,
3145,11,,0.4809,0.8163,238,890,584,127,95,318,2540,153.0,1.0,2021-01-27,2677.0,382.0,12.0,,,,,,
451,1,,0.5037,0.7926,317,1358,558,172,177,350,3251,214.0,10.0,2021-01-28,0.0,,,,,,,,
3146,1,,0.5037,0.7926,317,1358,558,172,177,350,3251,214.0,10.0,2021-01-28,401.0,0.0,,,,,,,
3147,1,,0.5037,0.7926,317,1358,558,172,177,350,3251,214.0,10.0,2021-01-28,2678.0,351.0,0.0,,,,,,
199,2,,0.4752,0.7771,362,1139,705,207,159,334,3165,193.0,5.0,2021-01-28,1.0,,,,,,,,
3148,2,,0.4752,0.7771,362,1139,705,207,159,334,3165,193.0,5.0,2021-01-28,179.0,1.0,,,,,,,
3149,2,,0.4752,0.7771,362,1139,705,207,159,334,3165,193.0,5.0,2021-01-28,2679.0,159.0,1.0,,,,,,
157,3,,0.46,0.7377,440,1198,699,227,133,358,3157,221.0,19.0,2021-01-28,2.0,,,,,,,,
3150,3,,0.46,0.7377,440,1198,699,227,133,358,3157,221.0,19.0,2021-01-28,142.0,2.0,,,,,,,
3151,3,,0.46,0.7377,440,1198,699,227,133,358,3157,221.0,19.0,2021-01-28,2680.0,127.0,2.0,,,,,,
367,4,,0.4617,0.7786,374,1172,841,186,81,427,3490,209.0,5.0,2021-01-28,3.0,,,,,,,,
3152,4,,0.4617,0.7786,374,1172,841,186,81,427,3490,209.0,5.0,2021-01-28,327.0,3.0,,,,,,,
3153,4,,0.4617,0.7786,374,1172,841,186,81,427,3490,209.0,5.0,2021-01-28,2681.0,287.0,3.0,,,,,,
283,5,,0.4905,0.7355,258,1400,799,218,133,478,3238,205.0,10.0,2021-01-28,4.0,,,,,,,,
3154,5,,0.4905,0.7355,258,1400,799,218,133,478,3238,205.0,10.0,2021-01-28,253.0,4.0,,,,,,,
3155,5,,0.4905,0.7355,258,1400,799,218,133,478,3238,205.0,10.0,2021-01-28,2682.0,223.0,4.0,,,,,,
241,6,,0.4598,0.7478,368,1133,572,175,166,357,3244,206.0,11.0,2021-01-28,5.0,,,,,,,,
3156,6,,0.4598,0.7478,368,1133,572,175,166,357,3244,206.0,11.0,2021-01-28,216.0,5.0,,,,,,,
3157,6,,0.4598,0.7478,368,1133,572,175,166,357,3244,206.0,11.0,2021-01-28,2683.0,191.0,5.0,,,,,,
325,7,,0.4558,0.7837,347,1108,723,186,140,369,3088,205.0,14.0,2021-01-28,6.0,,,,,,,,
3158,7,,0.4558,0.7837,347,1108,723,186,140,369,3088,205.0,14.0,2021-01-28,290.0,6.0,,,,,,,
3159,7,,0.4558,0.7837,347,1108,723,186,140,369,3088,205.0,14.0,2021-01-28,2684.0,255.0,6.0,,,,,,
535,8,,0.4632,0.7918,333,1106,659,187,96,455,3187,195.0,16.0,2021-01-28,7.0,,,,,,,,
3160,8,,0.4632,0.7918,333,1106,659,187,96,455,3187,195.0,16.0,2021-01-28,475.0,7.0,,,,,,,
3161,8,,0.4632,0.7918,333,1106,659,187,96,455,3187,195.0,16.0,2021-01-28,2685.0,415.0,7.0,,,,,,
73,9,,0.4407,0.7678,314,1158,729,196,115,371,2793,201.0,5.0,2021-01-28,8.0,,,,,,,,
3162,9,,0.4407,0.7678,314,1158,729,196,115,371,2793,201.0,5.0,2021-01-28,68.0,8.0,,,,,,,
3163,9,,0.4407,0.7678,314,1158,729,196,115,371,2793,201.0,5.0,2021-01-28,2686.0,63.0,8.0,,,,,,
115,10,,0.457,0.7823,269,1219,658,156,127,368,2921,193.0,10.0,2021-01-28,9.0,,,,,,,,
3164,10,,0.457,0.7823,269,1219,658,156,127,368,2921,193.0,10.0,2021-01-28,105.0,9.0,,,,,,,
3165,10,,0.457,0.7823,269,1219,658,156,127,368,2921,193.0,10.0,2021-01-28,2687.0,95.0,9.0,,,,,,
31,11,,0.4725,0.8082,261,991,666,158,101,362,2731,184.0,7.0,2021-01-28,10.0,,,,,,,,
3166,11,,0.4725,0.8082,261,991,666,158,101,362,2731,184.0,7.0,2021-01-28,31.0,10.0,,,,,,,
3167,11,,0.4725,0.8082,261,991,666,158,101,362,2731,184.0,7.0,2021-01-28,2688.0,31.0,10.0,,,,,,
493,12,,0.4838,0.8194,259,933,624,130,99,341,2742,163.0,1.0,2021-01-28,11.0,,,,,,,,
3168,12,,0.4838,0.8194,259,933,624,130,99,341,2742,163.0,1.0,2021-01-28,438.0,11.0,,,,,,,
3169,12,,0.4838,0.8194,259,933,624,130,99,341,2742,163.0,1.0,2021-01-28,2689.0,383.0,11.0,,,,,,
409,13,,0.4611,0.7885,267,942,596,166,116,310,2580,184.0,3.0,2021-01-28,12.0,,,,,,,,
3170,13,,0.4611,0.7885,267,942,596,166,116,310,2580,184.0,3.0,2021-01-28,364.0,12.0,,,,,,,
3171,13,,0.4611,0.7885,267,942,596,166,116,310,2580,184.0,3.0,2021-01-28,2690.0,319.0,12.0,,,,,,
200,1,,0.4748,0.7823,379,1183,757,218,166,350,3332,203.0,5.0,2021-01-30,0.0,,,,,,,,
3172,1,,0.4748,0.7823,379,1183,757,218,166,350,3332,203.0,5.0,2021-01-30,180.0,0.0,,,,,,,
452,2,,0.5027,0.7951,328,1410,585,176,183,367,3373,223.0,10.0,2021-01-30,1.0,,,,,,,,
3173,2,,0.5027,0.7951,328,1410,585,176,183,367,3373,223.0,10.0,2021-01-30,402.0,1.0,,,,,,,
158,3,,0.4617,0.7428,464,1268,734,239,143,373,3332,233.0,20.0,2021-01-30,2.0,,,,,,,,
3174,3,,0.4617,0.7428,464,1268,734,239,143,373,3332,233.0,20.0,2021-01-30,143.0,2.0,,,,,,,
368,4,,0.4606,0.7799,396,1252,890,199,87,455,3697,223.0,5.0,2021-01-30,3.0,,,,,,,,
3175,4,,0.4606,0.7799,396,1252,890,199,87,455,3697,223.0,5.0,2021-01-30,328.0,3.0,,,,,,,
284,5,,0.488,0.7391,270,1492,838,226,142,492,3350,214.0,10.0,2021-01-30,4.0,,,,,,,,
3176,5,,0.488,0.7391,270,1492,838,226,142,492,3350,214.0,10.0,2021-01-30,254.0,4.0,,,,,,,
242,6,,0.4606,0.7542,389,1214,608,189,175,389,3458,220.0,11.0,2021-01-30,5.0,,,,,,,,
3177,6,,0.4606,0.7542,389,1214,608,189,175,389,3458,220.0,11.0,2021-01-30,217.0,5.0,,,,,,,
326,7,,0.457,0.7852,366,1163,758,194,142,382,3268,217.0,14.0,2021-01-30,6.0,,,,,,,,
3178,7,,0.457,0.7852,366,1163,758,194,142,382,3268,217.0,14.0,2021-01-30,291.0,6.0,,,,,,,
536,8,,0.4636,0.7873,356,1168,698,200,97,475,3362,207.0,16.0,2021-01-30,7.0,,,,,,,,
3179,8,,0.4636,0.7873,356,1168,698,200,97,475,3362,207.0,16.0,2021-01-30,476.0,7.0,,,,,,,
74,9,,0.4453,0.776,345,1215,780,203,118,383,3013,213.0,5.0,2021-01-30,8.0,,,,,,,,
3180,9,,0.4453,0.776,345,1215,780,203,118,383,3013,213.0,5.0,2021-01-30,69.0,8.0,,,,,,,
494,10,,0.4793,0.8192,275,985,661,137,104,372,2922,176.0,1.0,2021-01-30,9.0,,,,,,,,
3181,10,,0.4793,0.8192,275,985,661,137,104,372,2922,176.0,1.0,2021-01-30,439.0,9.0,,,,,,,
116,11,,0.458,0.7785,291,1295,689,167,132,395,3107,205.0,10.0,2021-01-30,10.0,,,,,,,,
3182,11,,0.458,0.7785,291,1295,689,167,132,395,3107,205.0,10.0,2021-01-30,106.0,10.0,,,,,,,
32,12,,0.468,0.8094,271,1021,689,164,104,381,2840,193.0,7.0,2021-01-30,11.0,,,,,,,,
410,12,,0.4595,0.7895,282,990,626,169,121,322,2701,193.0,3.0,2021-01-30,12.0,,,,,,,,
3183,12,,0.468,0.8094,271,1021,689,164,104,381,2840,193.0,7.0,2021-01-30,32.0,11.0,,,,,,,
3184,12,,0.4595,0.7895,282,990,626,169,121,322,2701,193.0,3.0,2021-01-30,365.0,12.0,,,,,,,
201,1,,0.474,0.7784,386,1217,770,224,166,358,3395,208.0,5.0,2021-01-31,0.0,,,,,,,,
3185,1,,0.474,0.7784,386,1217,770,224,166,358,3395,208.0,5.0,2021-01-31,181.0,0.0,,,,,,,
453,2,,0.5038,0.795,348,1449,618,183,186,386,3512,230.0,10.0,2021-01-31,1.0,,,,,,,,
3186,2,,0.5038,0.795,348,1449,618,183,186,386,3512,230.0,10.0,2021-01-31,403.0,1.0,,,,,,,
159,3,,0.4619,0.7389,484,1308,757,246,147,385,3436,240.0,20.0,2021-01-31,2.0,,,,,,,,
3187,3,,0.4619,0.7389,484,1308,757,246,147,385,3436,240.0,20.0,2021-01-31,144.0,2.0,,,,,,,
285,4,,0.4872,0.7428,280,1536,865,235,147,507,3444,222.0,10.0,2021-01-31,3.0,,,,,,,,
3188,4,,0.4872,0.7428,280,1536,865,235,147,507,3444,222.0,10.0,2021-01-31,255.0,3.0,,,,,,,
369,5,,0.4603,0.7821,418,1289,937,210,92,470,3869,232.0,5.0,2021-01-31,4.0,,,,,,,,
3189,5,,0.4603,0.7821,418,1289,937,210,92,470,3869,232.0,5.0,2021-01-31,329.0,4.0,,,,,,,
243,6,,0.463,0.7507,398,1253,632,191,179,400,3570,226.0,11.0,2021-01-31,5.0,,,,,,,,
3190,6,,0.463,0.7507,398,1253,632,191,179,400,3570,226.0,11.0,2021-01-31,218.0,5.0,,,,,,,
327,7,,0.4572,0.7845,373,1185,780,201,147,390,3334,223.0,14.0,2021-01-31,6.0,,,,,,,,
3191,7,,0.4572,0.7845,373,1185,780,201,147,390,3334,223.0,14.0,2021-01-31,292.0,6.0,,,,,,,
537,8,,0.4662,0.789,369,1185,709,204,97,486,3425,211.0,16.0,2021-01-31,7.0,,,,,,,,
3192,8,,0.4662,0.789,369,1185,709,204,97,486,3425,211.0,16.0,2021-01-31,477.0,7.0,,,,,,,
75,9,,0.4444,0.7756,354,1246,797,211,119,395,3078,220.0,5.0,2021-01-31,8.0,,,,,,,,
3193,9,,0.4444,0.7756,354,1246,797,211,119,395,3078,220.0,5.0,2021-01-31,70.0,8.0,,,,,,,
495,10,,0.4798,0.8221,281,1015,677,144,109,379,3003,182.0,1.0,2021-01-31,9.0,,,,,,,,
3194,10,,0.4798,0.8221,281,1015,677,144,109,379,3003,182.0,1.0,2021-01-31,440.0,9.0,,,,,,,
117,11,,0.46,0.7744,306,1353,719,175,137,406,3240,214.0,10.0,2021-01-31,10.0,,,,,,,,
3195,11,,0.46,0.7744,306,1353,719,175,137,406,3240,214.0,10.0,2021-01-31,107.0,10.0,,,,,,,
411,12,,0.4611,0.7881,292,1022,646,173,128,335,2794,201.0,3.0,2021-01-31,11.0,,,,,,,,
3196,12,,0.4611,0.7881,292,1022,646,173,128,335,2794,201.0,3.0,2021-01-31,366.0,11.0,,,,,,,
33,13,,0.4668,0.8036,275,1035,699,167,104,389,2883,197.0,7.0,2021-01-31,12.0,,,,,,,,
3197,13,,0.4668,0.8036,275,1035,699,167,104,389,2883,197.0,7.0,2021-01-31,33.0,12.0,,,,,,,
202,1,,0.4727,0.7812,395,1233,790,228,168,367,3476,213.0,5.0,2021-02-01,0.0,,,,,,,,
3198,1,,0.4727,0.7812,395,1233,790,228,168,367,3476,213.0,5.0,2021-02-01,182.0,0.0,,,,,,,
454,2,,0.503,0.7928,350,1466,619,186,187,386,3539,233.0,10.0,2021-02-01,1.0,,,,,,,,
3199,2,,0.503,0.7928,350,1466,619,186,187,386,3539,233.0,10.0,2021-02-01,404.0,1.0,,,,,,,
160,3,,0.4645,0.744,498,1338,781,249,149,400,3548,245.0,22.0,2021-02-01,2.0,,,,,,,,
3200,3,,0.4645,0.744,498,1338,781,249,149,400,3548,245.0,22.0,2021-02-01,145.0,2.0,,,,,,,
286,4,,0.4876,0.7446,285,1574,876,238,153,515,3515,226.0,11.0,2021-02-01,3.0,,,,,,,,
3201,4,,0.4876,0.7446,285,1574,876,238,153,515,3515,226.0,11.0,2021-02-01,256.0,3.0,,,,,,,
370,5,,0.4613,0.7827,424,1306,944,212,93,479,3928,236.0,5.0,2021-02-01,4.0,,,,,,,,
3202,5,,0.4613,0.7827,424,1306,944,212,93,479,3928,236.0,5.0,2021-02-01,330.0,4.0,,,,,,,
244,6,,0.4623,0.7529,410,1278,660,195,180,410,3662,233.0,11.0,2021-02-01,5.0,,,,,,,,
3203,6,,0.4623,0.7529,410,1278,660,195,180,410,3662,233.0,11.0,2021-02-01,219.0,5.0,,,,,,,
328,7,,0.4572,0.7869,384,1204,803,203,150,392,3404,227.0,14.0,2021-02-01,6.0,,,,,,,,
3204,7,,0.4572,0.7869,384,1204,803,203,150,392,3404,227.0,14.0,2021-02-01,293.0,6.0,,,,,,,
538,8,,0.4693,0.7921,387,1221,731,210,101,497,3568,217.0,16.0,2021-02-01,7.0,,,,,,,,
3205,8,,0.4693,0.7921,387,1221,731,210,101,497,3568,217.0,16.0,2021-02-01,478.0,7.0,,,,,,,
76,9,,0.4463,0.7741,359,1256,808,216,121,399,3132,223.0,5.0,2021-02-01,8.0,,,,,,,,
3206,9,,0.4463,0.7741,359,1256,808,216,121,399,3132,223.0,5.0,2021-02-01,71.0,8.0,,,,,,,
496,10,,0.4781,0.8218,287,1045,695,147,112,389,3063,187.0,1.0,2021-02-01,9.0,,,,,,,,
3207,10,,0.4781,0.8218,287,1045,695,147,112,389,3063,187.0,1.0,2021-02-01,441.0,9.0,,,,,,,
118,11,,0.46,0.7763,309,1356,724,178,137,413,3276,216.0,10.0,2021-02-01,10.0,,,,,,,,
412,11,,0.4626,0.7923,299,1063,676,178,132,345,2887,206.0,3.0,2021-02-01,11.0,,,,,,,,
3208,11,,0.46,0.7763,309,1356,724,178,137,413,3276,216.0,10.0,2021-02-01,108.0,10.0,,,,,,,
3209,11,,0.4626,0.7923,299,1063,676,178,132,345,2887,206.0,3.0,2021-02-01,367.0,11.0,,,,,,,
34,13,,0.4668,0.805,278,1044,706,168,104,393,2919,200.0,7.0,2021-02-01,12.0,,,,,,,,
3210,13,,0.4668,0.805,278,1044,706,168,104,393,2919,200.0,7.0,2021-02-01,34.0,12.0,,,,,,,
455,1,,0.5048,0.793,364,1509,650,200,189,401,3669,240.0,11.0,2021-02-02,0.0,,,,,,,,
3211,1,,0.5048,0.793,364,1509,650,200,189,401,3669,240.0,11.0,2021-02-02,405.0,0.0,,,,,,,
203,2,,0.473,0.7814,403,1266,809,234,176,384,3558,219.0,5.0,2021-02-02,1.0,,,,,,,,
3212,2,,0.473,0.7814,403,1266,809,234,176,384,3558,219.0,5.0,2021-02-02,183.0,1.0,,,,,,,
161,3,,0.4649,0.7451,506,1390,801,256,152,411,3647,252.0,22.0,2021-02-02,2.0,,,,,,,,
3213,3,,0.4649,0.7451,506,1390,801,256,152,411,3647,252.0,22.0,2021-02-02,146.0,2.0,,,,,,,
371,4,,0.4619,0.7867,449,1350,978,224,100,495,4081,245.0,6.0,2021-02-02,3.0,,,,,,,,
3214,4,,0.4619,0.7867,449,1350,978,224,100,495,4081,245.0,6.0,2021-02-02,331.0,3.0,,,,,,,
287,5,,0.4883,0.7487,291,1624,908,243,165,529,3628,233.0,11.0,2021-02-02,4.0,,,,,,,,
3215,5,,0.4883,0.7487,291,1624,908,243,165,529,3628,233.0,11.0,2021-02-02,257.0,4.0,,,,,,,
329,6,,0.4566,0.7861,397,1229,813,205,152,397,3474,233.0,14.0,2021-02-02,5.0,,,,,,,,
3216,6,,0.4566,0.7861,397,1229,813,205,152,397,3474,233.0,14.0,2021-02-02,294.0,5.0,,,,,,,
245,7,,0.4642,0.7538,419,1311,685,199,183,418,3771,240.0,11.0,2021-02-02,6.0,,,,,,,,
3217,7,,0.4642,0.7538,419,1311,685,199,183,418,3771,240.0,11.0,2021-02-02,220.0,6.0,,,,,,,
539,8,,0.4694,0.7903,403,1242,748,215,102,503,3670,223.0,16.0,2021-02-02,7.0,,,,,,,,
3218,8,,0.4694,0.7903,403,1242,748,215,102,503,3670,223.0,16.0,2021-02-02,479.0,7.0,,,,,,,
77,9,,0.4469,0.7723,366,1289,824,221,124,406,3210,229.0,5.0,2021-02-02,8.0,,,,,,,,
3219,9,,0.4469,0.7723,366,1289,824,221,124,406,3210,229.0,5.0,2021-02-02,72.0,8.0,,,,,,,
119,10,,0.4558,0.7792,322,1426,750,186,148,433,3401,226.0,10.0,2021-02-02,9.0,,,,,,,,
3220,10,,0.4558,0.7792,322,1426,750,186,148,433,3401,226.0,10.0,2021-02-02,109.0,9.0,,,,,,,
497,11,,0.474,0.8253,299,1074,732,154,114,408,3192,196.0,1.0,2021-02-02,10.0,,,,,,,,
3221,11,,0.474,0.8253,299,1074,732,154,114,408,3192,196.0,1.0,2021-02-02,442.0,10.0,,,,,,,
413,12,,0.4641,0.7866,313,1102,702,181,140,354,2987,213.0,3.0,2021-02-02,11.0,,,,,,,,
3222,12,,0.4641,0.7866,313,1102,702,181,140,354,2987,213.0,3.0,2021-02-02,368.0,11.0,,,,,,,
35,13,,0.4659,0.8092,286,1082,738,175,106,406,3008,206.0,7.0,2021-02-02,12.0,,,,,,,,
3223,13,,0.4659,0.8092,286,1082,738,175,106,406,3008,206.0,7.0,2021-02-02,35.0,12.0,,,,,,,
204,1,,0.478,0.7833,427,1305,830,242,184,399,3732,226.0,8.0,2021-02-03,0.0,,,,,,,,
3224,1,,0.478,0.7833,427,1305,830,242,184,399,3732,226.0,8.0,2021-02-03,184.0,0.0,,,,,,,
456,2,,0.5041,0.7967,375,1545,670,206,197,413,3751,246.0,12.0,2021-02-03,1.0,,,,,,,,
3225,2,,0.5041,0.7967,375,1545,670,206,197,413,3751,246.0,12.0,2021-02-03,406.0,1.0,,,,,,,
162,3,,0.4653,0.7451,511,1421,816,264,155,426,3720,257.0,22.0,2021-02-03,2.0,,,,,,,,
3226,3,,0.4653,0.7451,511,1421,816,264,155,426,3720,257.0,22.0,2021-02-03,147.0,2.0,,,,,,,
372,4,,0.4626,0.7888,456,1375,992,226,103,501,4154,248.0,6.0,2021-02-03,3.0,,,,,,,,
3227,4,,0.4626,0.7888,456,1375,992,226,103,501,4154,248.0,6.0,2021-02-03,332.0,3.0,,,,,,,
